1.000000, -0.000000
1.000000, -1.000000

1.000000, -0.000463
0.910256, -0.996428

0.999998, -0.001743
0.837308, -0.988420

0.999993, -0.003679
0.780378, -0.979266

0.999981, -0.006124
0.737829, -0.971150

0.999960, -0.008943
0.707547, -0.965235

0.999928, -0.012024
0.687262, -0.961888

0.999883, -0.015276
0.674762, -0.960948

0.999827, -0.018626
0.668032, -0.961978

0.999757, -0.022024
0.665318, -0.964442

0.999676, -0.025436
0.665149, -0.967822

0.999584, -0.028839
0.666335, -0.971678

0.999481, -0.032226
0.667937, -0.975666

0.999366, -0.035596
0.669240, -0.979533

0.999241, -0.038954
0.669717, -0.983101

0.999104, -0.042311
0.668993, -0.986253

0.998956, -0.045681
0.666820, -0.988913

0.998795, -0.049081
0.663044, -0.991032

0.998620, -0.052527
0.657589, -0.992579

0.998429, -0.056037
0.650433, -0.993534

0.998221, -0.059630
0.641600, -0.993880

0.997993, -0.063323
0.631143, -0.993603

0.997744, -0.067133
0.619139, -0.992692

0.997471, -0.071077
0.605681, -0.991131

0.997171, -0.075169
0.590870, -0.988909

0.996841, -0.079426
0.574816, -0.986010

0.996478, -0.083860
0.557631, -0.982422

0.996078, -0.088484
0.539428, -0.978131

0.995637, -0.093311
0.520319, -0.973125

0.995152, -0.098351
0.500415, -0.967394

0.994618, -0.103615
0.479821, -0.960927

0.994030, -0.109111
0.458642, -0.953718

0.993383, -0.114849
0.436974, -0.945758

0.992672, -0.120837
0.414911, -0.937043

0.991892, -0.127081
0.392541, -0.927567

0.991037, -0.133589
0.369945, -0.917326

0.990100, -0.140366
0.347200, -0.906316

0.989074, -0.147418
0.324376, -0.894530

0.987954, -0.154750
0.301538, -0.881960

0.986730, -0.162368
0.278747, -0.868597

0.985396, -0.170276
0.256054, -0.854425

0.983944, -0.178478
0.233511, -0.839424

0.982364, -0.186979
0.211161, -0.823568

0.980647, -0.195783
0.189045, -0.806820

0.978784, -0.204896
0.167201, -0.789133

0.976763, -0.214320
0.145665, -0.770446

0.974575, -0.224063
0.124474, -0.750683

0.972205, -0.234129
0.103666, -0.729749

0.969643, -0.244525
0.083284, -0.707525

0.966873, -0.255259
0.063383, -0.683868

0.963880, -0.266338
0.044030, -0.658608

0.960647, -0.277773
0.025314, -0.631543

0.957156, -0.289574
0.007359, -0.602441

0.953385, -0.301756
-0.009675, -0.571042

0.949313, -0.314332
-0.025567, -0.537061

0.944913, -0.327321
-0.040029, -0.500204

0.940157, -0.340741
-0.052684, -0.460184

0.935013, -0.354613
-0.063054, -0.416754

0.929445, -0.368960
-0.070554, -0.369746

0.923414, -0.383805
-0.074492, -0.319123

0.916876, -0.399173
-0.074087, -0.265037

0.909783, -0.415084
-0.068516, -0.207888

0.902085, -0.431558
-0.056977, -0.148361

0.893729, -0.448608
-0.038774, -0.087445

0.884658, -0.466241
-0.013417, -0.026398

0.874816, -0.484456
0.019305, 0.033330

0.864146, -0.503241
0.059277, 0.090211

0.852593, -0.522575
0.106066, 0.142780

0.840103, -0.542427
0.158989, 0.189751

0.826623, -0.562756
0.217216, 0.230102

0.812103, -0.583515
0.279894, 0.263098

0.796492, -0.604648
0.346255, 0.288260

0.779743, -0.626100
0.415700, 0.305282

0.761802, -0.647810
0.487832, 0.313928

0.742616, -0.669717
0.562450, 0.313919

0.722128, -0.691759
0.639513, 0.304823

0.700274, -0.713874
0.719064, 0.285949

0.676981, -0.736001
0.801138, 0.256262

0.652168, -0.758074
0.885641, 0.214289

0.625744, -0.780029
0.972184, 0.158043

0.597601, -0.801794
1.059871, 0.084945

0.567615, -0.823294
1.146991, -0.008233

0.535645, -0.844444
1.230581, -0.125372

0.501521, -0.865146
1.305804, -0.270900

0.465045, -0.885287
1.365062, -0.449431

0.425984, -0.904731
1.396802, -0.664913

0.384056, -0.923310
1.384046, -0.918786

0.338925, -0.940814
1.303017, -1.206380

0.290180, -0.956972
1.123116, -1.510341

0.237328, -0.971430
0.811642, -1.790065

0.179779, -0.983707
0.350611, -1.969007

0.116852, -0.993149
-0.223771, -1.933349

0.047853, -0.998854
-0.764556, -1.581943

-0.027685, -0.999617
-1.027266, -0.970648

-0.109392, -0.993999
-0.921588, -0.410614

-0.195075, -0.980788
-0.776581, -0.167246

-0.280356, -0.959896
-0.954340, -0.221150

-0.360418, -0.932791
-1.308349, -0.614313

-0.432425, -0.901670
-1.371930, -1.244207

-0.495860, -0.868402
-1.018169, -1.721159

-0.551428, -0.834222
-0.499134, -1.832854

-0.600171, -0.799872
-0.057915, -1.640085

-0.643083, -0.765796
0.209867, -1.287789

-0.681011, -0.732273
0.306235, -0.891470

-0.714647, -0.699486
0.268737, -0.517948

-0.744551, -0.667566
0.138565, -0.198411

-0.771181, -0.636616
-0.050275, 0.056417

-0.794916, -0.606720
-0.272523, 0.245985

-0.816068, -0.577956
-0.510174, 0.374110

-0.834904, -0.550395
-0.750438, 0.446032

-0.851651, -0.524109
-0.983966, 0.467099

-0.866505, -0.499168
-1.203507, 0.442336

-0.879637, -0.475645
-1.402994, 0.376468

-0.891199, -0.453613
-1.576977, 0.274198

-0.901325, -0.433143
-1.720371, 0.140585

-0.910138, -0.414305
-1.828494, -0.018548

-0.917748, -0.397164
-1.897367, -0.196300

-0.924254, -0.381778
