1.570796, 0.000000
1.570333, -0.089864
1.569054, -0.163417
1.567117, -0.221420
1.564672, -0.265252
1.561853, -0.296749
1.558772, -0.317998
1.555520, -0.331140
1.552169, -0.338205
1.548770, -0.341010
1.545358, -0.341103
1.541953, -0.339748
1.538564, -0.337939
1.535193, -0.336437
1.531833, -0.335800
1.528473, -0.336421
1.525099, -0.338567
1.521696, -0.342402
1.518245, -0.348013
1.514730, -0.355432
1.511131, -0.364648
1.507431, -0.375621
1.503613, -0.388288
1.499660, -0.402576
1.495556, -0.418402
1.491287, -0.435678
1.486838, -0.454315
1.482196, -0.474226
1.477349, -0.495325
1.472286, -0.517532
1.466995, -0.540770
1.461467, -0.564967
1.455693, -0.590058
1.449663, -0.615983
1.443371, -0.642691
1.436807, -0.670135
1.429966, -0.698279
1.422839, -0.727090
1.415422, -0.756548
1.407706, -0.786639
1.399687, -0.817360
1.391357, -0.848717
1.382710, -0.880729
1.373740, -0.913427
1.364439, -0.946856
1.354800, -0.981079
1.344815, -1.016176
1.334474, -1.052248
1.323766, -1.089420
1.312681, -1.127844
1.301205, -1.167698
1.289322, -1.209197
1.277014, -1.252586
1.264263, -1.298145
1.251043, -1.346184
1.237330, -1.397041
1.223092, -1.451067
1.208296, -1.508615
1.192907, -1.570010
1.176882, -1.635524
1.160182, -1.705337
1.142761, -1.779504
1.124578, -1.857922
1.105589, -1.940310
1.085760, -2.026220
1.065055, -2.115057
1.043451, -2.206138
1.020927, -2.298766
0.997473, -2.392311
0.973080, -2.486281
0.947747, -2.580385
0.921472, -2.674561
0.894255, -2.768988
0.866090, -2.864074
0.836969, -2.960437
0.806874, -3.058883
0.775781, -3.160384
0.743653, -3.266071
0.710441, -3.377240
0.676085, -3.495366
0.640505, -3.622147
0.603606, -3.759555
0.565271, -3.909924
0.525355, -4.076061
0.483686, -4.261400
0.440049, -4.470211
0.394186, -4.707865
0.345774, -4.981180
0.294415, -5.298792
0.239615, -5.671419
0.180762, -6.111511
0.117120, -6.630765
0.047871, -7.231456
-0.027689, -7.882955
-0.109611, -8.476872
-0.196334, -8.804199
-0.284165, -8.685189
-0.368716, -8.178105
-0.447181, -7.504365
-0.518825, -6.832741
-0.584075, -6.230868
-0.643715, -5.710065
-0.698518, -5.261575
-0.749143, -4.872266
-0.796119, -4.529840
-0.839862, -4.224055
-0.880695, -3.946702
-0.918868, -3.691248
-0.954575, -3.452470
-0.987959, -3.226159
-1.019128, -3.008889
-1.048158, -2.797862
-1.075099, -2.590807
-1.099981, -2.385920
-1.122820, -2.181846
-1.143618, -1.977687
-1.162372, -1.773036
-1.179077, -1.568024
-1.193733, -1.363365
-1.206350, -1.160392
-1.216953, -0.961049
-1.225591, -0.767828
-1.232340, -0.583627
-1.237304, -0.411528
-1.240621, -0.254515
-1.242453, -0.115155
-1.242989, 0.004684
-1.242428, 0.104032
-1.240977, 0.182895
-1.238836, 0.242193
-1.236193, 0.283589
-1.233216, 0.309257
-1.230052, 0.321627
-1.226820, 0.323163
-1.223617, 0.316194
-1.220517, 0.302803
-1.217576, 0.284764
-1.214833, 0.263534
-1.212312, 0.240263
-1.210031, 0.215826
-1.207998, 0.190859
-1.206214, 0.165802
-1.204681, 0.140935
-1.203395, 0.116409
-1.202351, 0.092275
-1.201548, 0.068507
-1.200980, 0.045020
-1.200647, 0.021682
-1.200547, -0.001672
-1.200681, -0.025237
-1.201053, -0.049226
-1.201668, -0.073871
-1.202533, -0.099421
-1.203660, -0.126136
-1.205061, -0.154293
-1.206752, -0.184180
-1.208751, -0.216101
-1.211082, -0.250379
-1.213768, -0.287352
-1.216839, -0.327380
-1.220327, -0.370846
-1.224268, -0.418153
-1.228704, -0.469730
-1.233679, -0.526029
-1.239242, -0.587515
-1.245448, -0.654660
-1.252356, -0.727918
-1.260028, -0.807690
-1.268532, -0.894258
-1.277936, -0.987685
-1.288308, -1.087653
-1.299708, -1.193210
-1.312184, -1.302419
-1.325757, -1.411867
-1.340405, -1.516104
