0.000000, 0.000000
1.000000, 0.000000
0.016593, 0.000000

0.000000, 0.000000
1.000000, 0.000000
0.020480, 0.010435

0.000000, 0.000000
1.000000, 0.000639
0.025467, 0.012976

0.000000, 0.000000
0.999999, 0.001278
0.030005, 0.015288

0.000000, 0.000000
0.999998, 0.001916
0.034221, 0.017436

0.000000, 0.000000
0.999997, 0.002555
0.038190, 0.019458

0.000000, 0.000000
0.999995, 0.003194
0.041963, 0.021380

0.000000, 0.000000
0.999993, 0.003833
0.045573, 0.023220

0.000000, 0.000000
0.999990, 0.004472
0.049044, 0.024988

0.000000, 0.000000
0.999987, 0.005110
0.052397, 0.026696

0.000000, 0.000000
0.999983, 0.005749
0.055645, 0.028351

0.000000, 0.000000
0.999980, 0.006388
0.058800, 0.029959

0.000000, 0.000000
0.999975, 0.007027
0.061873, 0.031525

0.000000, 0.000000
0.999971, 0.007666
0.064871, 0.033052

0.000000, 0.000000
0.999966, 0.008304
0.067801, 0.034545

0.000000, 0.000000
0.999960, 0.008943
0.070669, 0.036006

0.000000, 0.000000
0.999954, 0.009582
0.073479, 0.037438

0.000000, 0.000000
0.999948, 0.010221
0.076237, 0.038843

0.000000, 0.000000
0.999941, 0.010860
0.078945, 0.040223

0.000000, 0.000000
0.999934, 0.011498
0.081607, 0.041579

0.000000, 0.000000
0.999926, 0.012137
0.084227, 0.042914

0.000000, 0.000000
0.999918, 0.012776
0.086806, 0.044228

0.000000, 0.000000
0.999910, 0.013415
0.089347, 0.045522

0.000000, 0.000000
0.999901, 0.014053
0.091852, 0.046799

0.000000, 0.000000
0.999892, 0.014692
0.094324, 0.048058

0.000000, 0.000000
0.999882, 0.015331
0.096763, 0.049301

0.000000, 0.000000
0.999872, 0.015970
0.099172, 0.050528

0.000000, 0.000000
0.999862, 0.016608
0.101552, 0.051741

0.000000, 0.000000
0.999851, 0.017247
0.103904, 0.052939

0.000000, 0.000000
0.999840, 0.017886
0.106230, 0.054124

0.000000, 0.000000
0.999828, 0.018524
0.108530, 0.055296

0.000000, 0.000000
0.999816, 0.019163
0.110806, 0.056455

0.000000, 0.000000
0.999804, 0.019802
0.113059, 0.057603

0.000000, 0.000000
0.999791, 0.020440
0.115289, 0.058739

0.000000, 0.000000
0.999778, 0.021079
0.117498, 0.059864

0.000000, 0.000000
0.999764, 0.021718
0.119686, 0.060979

0.000000, 0.000000
0.999750, 0.022356
0.121854, 0.062084

0.000000, 0.000000
0.999736, 0.022995
0.124003, 0.063179

0.000000, 0.000000
0.999721, 0.023634
0.126134, 0.064264

0.000000, 0.000000
0.999705, 0.024272
0.128246, 0.065340

0.000000, 0.000000
0.999690, 0.024911
0.130341, 0.066408

0.000000, 0.000000
0.999674, 0.025550
0.132419, 0.067466

0.000000, 0.000000
0.999657, 0.026188
0.134481, 0.068517

0.000000, 0.000000
0.999640, 0.026827
0.136527, 0.069559

0.000000, 0.000000
0.999623, 0.027465
0.138558, 0.070594

0.000000, 0.000000
0.999605, 0.028104
0.140574, 0.071621

0.000000, 0.000000
0.999587, 0.028742
0.142575, 0.072640

0.000000, 0.000000
0.999568, 0.029381
0.144563, 0.073653

0.000000, 0.000000
0.999549, 0.030019
0.146537, 0.074658

0.000000, 0.000000
0.999530, 0.030658
0.148497, 0.075657

0.000000, 0.000000
0.999510, 0.031296
0.150444, 0.076649

0.000000, 0.000000
0.999490, 0.031935
0.152379, 0.077635

0.000000, 0.000000
0.999469, 0.032573
0.154302, 0.078614

0.000000, 0.000000
0.999448, 0.033212
0.156212, 0.079587

0.000000, 0.000000
0.999427, 0.033850
0.158111, 0.080555

0.000000, 0.000000
0.999405, 0.034489
0.159999, 0.081516

0.000000, 0.000000
0.999383, 0.035127
0.161875, 0.082472

0.000000, 0.000000
0.999360, 0.035766
0.163740, 0.083422

0.000000, 0.000000
0.999337, 0.036404
0.165595, 0.084367

0.000000, 0.000000
0.999314, 0.037042
0.167439, 0.085306

0.000000, 0.000000
0.999290, 0.037681
0.169273, 0.086241

0.000000, 0.000000
0.999266, 0.038319
0.171097, 0.087170

0.000000, 0.000000
0.999241, 0.038957
0.172912, 0.088094

0.000000, 0.000000
0.999216, 0.039596
0.174717, 0.089014

0.000000, 0.000000
0.999190, 0.040234
0.176512, 0.089928

0.000000, 0.000000
0.999164, 0.040872
0.178298, 0.090838

0.000000, 0.000000
0.999138, 0.041511
0.180076, 0.091743

0.000000, 0.000000
0.999111, 0.042149
0.181844, 0.092644

0.000000, 0.000000
0.999084, 0.042787
0.183604, 0.093541

0.000000, 0.000000
0.999057, 0.043425
0.185355, 0.094433

0.000000, 0.000000
0.999029, 0.044063
0.187098, 0.095321

0.000000, 0.000000
0.999000, 0.044702
0.188833, 0.096204

0.000000, 0.000000
0.998972, 0.045340
0.190560, 0.097084

0.000000, 0.000000
0.998942, 0.045978
0.192279, 0.097960

0.000000, 0.000000
0.998913, 0.046616
0.193991, 0.098831

0.000000, 0.000000
0.998883, 0.047254
0.195694, 0.099699

0.000000, 0.000000
0.998853, 0.047892
0.197390, 0.100563

0.000000, 0.000000
